id,股票简称,最新价,涨跌幅(%),PE(TTM),PE(静),市净率,PEG值,市销率,市现率,所属行业,收益,总股本,ROE,净利率(%),负债率(%),同比(%),每股净资产,毛利率,PE(动),净利润,总营收,总值,流值
510,新金路,5.94,0.168634064,-84.00655755,275.3217731,2.56604352,6.433699612,1.18816329,-45.36066632,化学原料,-0.039865957,609182254,-1.71,-2.812100422,40.43913261,-176.0545761,2.3148477,4.1718328,-3725,-24285633.36,836687888.1,3618542589,3369671308
513,丽珠集团,36.54,0.109589041,17.63930248,17.90365791,2.39309273,2.2448411,2.72096189,14.47204425,化学制药,0.621995255,935552687,4.12,17.98570244,39.82958681,5.171851598,15.2689445,63.07175521,1469,581909331.9,3413055192,34185095183,22138137883
514,渝开发,4.15,2.722772277,22.60072635,21.51030739,0.96219413,54.11277728,3.90166939,2.34687635,房地产开发,-0.023751721,843770965,-0.55,-43.26070627,46.02351327,-64.44715584,4.313059,-21.9784037,-4368,-20041012.77,47084885.42,3501649505,3501649505
516,国际医学,9.9,-2.654867257,-27.36935996,-19.14282241,5.38258791,0.574135074,6.5003752,25.29303812,医疗服务,-0.032849302,2275255232,-1.75,-9.039772646,69.06575623,82.55443984,1.839264,8.186920421,-7534,-74740547.17,1059092457,22525026797,18807780242
517,荣安地产,3.17,1.92926045,12.85184134,15.99770209,1.02667301,-0.619327894,0.6504991,1.10160309,房地产开发,0.203616558,3183922485,6.82,12.53013217,83.03098566,31.27002926,3.0876433,7.133936361,389,648299336.5,5185035292,10093034277,7899596939
518,四环生物,2.81,1.079136691,-65.04740484,-59.29265602,5.3746073,1.568781785,10.45157087,189.2040471,生物制品,-0.018414835,1029556222,-3.46,-37.04774203,19.70944683,18.5458654,0.5228289,68.30181316,-3815,-18959108.45,57013482.58,2893052984,2892995297
519,中兵红箭,19.69,-0.152129817,54.48012043,33.47629736,2.82016874,0.734799171,4.48916618,119.130809,专用设备,-0.02461841,1392558982,-0.35,-4.416900771,32.39605278,-112.1787274,6.9818517,24.8520946,-19995,-34282587.36,776168384.5,27419486356,27398646460
520,长航凤凰,3.23,0,190.7076887,90.23826437,6.00107413,-5.898398079,3.11487815,79.41152671,航运港口,-0.008362918,1012083455,-1.54,-3.679225267,28.32345517,-179.6901311,0.538237,1.259559784,-9656,-8463970.5,230047629.2,3269029560,3269029560
521,长虹美菱,7.14,-2.592087312,20.31781317,30.07153587,1.38845506,0.033987053,0.34642064,3.40817721,家电行业,0.118980027,1029923715,2.34,2.548881681,66.74707736,2280.511364,5.1424063,14.65750376,1500,122540351.1,5025237527,7353655325,6253274896
523,广州浪奇,3.27,1.238390093,-109.1827621,-83.81104867,3.83935172,-22.24614309,2.42450202,-22.4108167,美容护理,0.002068378,1835468461,0.39,0.552635019,45.66714149,129.5559626,0.8517063,10.58867909,39524,3796442.51,631525844.5,6001981867,4502273150
524,岭南控股,10.15,-0.392541708,-72.84703723,-38.21219489,3.32556917,1.300008522,5.13797461,71.54559267,旅游酒店,0.012993553,670208597,0.43,2.26152702,32.37830863,111.4687375,3.0521091,26.5141452,19529,8708390.69,476906649.6,6802617260,6801328453
525,ST红太阳,7.25,2.256699577,9.612728,5.74985422,3.27016734,-0.311234454,0.74408012,3.94855174,农药兽药,0.01948605,580772873,0.89,1.029912532,85.86376682,-96.29668949,2.2170119,32.54107533,9302,11316969.11,747388776.2,4210603329,4209474468
526,学大教育,24.97,10,198.6127626,270.0487716,6.68703117,-102.4000518,1.61589772,6.9821244,教育,0.04320085,117762709,1.16,0.887844485,87.34637414,334.4589504,3.7340936,30.47457594,14450,5087449.14,518718890.4,2940534844,2940534844
528,柳工,7.75,3.058510638,22.92150011,25.23213413,0.94201887,-0.541210006,0.54917594,6.8610909,工程机械,0.161465955,1951261261,1.98,4.156393148,62.8587459,23.72541367,8.2270114,18.79965954,1200,315062262.8,7792217512,15122274773,10950310761
529,广弘控股,7.02,2.034883721,4.6202398,4.47032518,1.35109657,0.023431055,1.27901172,23.69090856,食品饮料,0.034917206,583790330,0.67,3.602690115,48.64028982,-59.33765646,5.1957796,5.629000474,5026,20384327.36,582238471,4098208117,4000588327
530,冰山冷热,4.86,1.673640167,72.65207879,224.4830788,1.35177314,-8.17989185,1.21045244,-38.00327486,通用设备,0.030113872,843212507,0.84,2.388271606,58.82124981,299.0269195,3.5952778,16.71929897,4035,25392393.54,1072560426,4098012784,2916202239
531,穗恒运A,6.91,1.91740413,87.16148228,-99.12282839,1.12594991,-0.372810171,1.42369455,53.13083999,电力行业,0.087173673,822099384,1.43,8.048634648,65.23343165,241.0213172,6.1370403,10.3209241,1982,71665422.81,963570658.9,5680706743,5680706743
532,华金资本,11.05,0.09057971,26.46441067,26.58775523,2.90391387,-1.609775414,6.14573925,26.50236505,综合行业,0.042556327,344708340,1.12,23.37444869,43.69107464,4.768766563,3.8052093,33.71260764,6491,14669520.92,83186031.83,3809027157,3796224693
533,顺钠股份,4.13,0.731707317,76.37205761,90.5778451,3.9449337,0.082626966,1.57626143,33.79438494,电网设备,0.014937678,690816000,1.44,3.796477965,65.11460975,131.3606441,1.0469124,20.08986219,6912,10319187.24,402815048.9,2853070080,2828646912
534,万泽股份,16.44,-1.497902936,65.60017609,82.27140557,6.49703395,10.11011392,8.91268624,30.85819064,生物制品,0.114935174,509037396,4.76,20.32956011,47.75203242,79.15929129,2.6408553,80.13206512,3576,58506301.86,281477110.4,8368574790,8129402793
536,华映科技,1.94,1.041666667,-3.73267178,-4.38758411,1.45735881,0.006692126,2.85967092,3.75878669,光学光电子,-0.12872043,2766032803,-9.22,-145.4413235,57.50082346,-151.691026,1.3311753,-64.24931388,-377,-356044931.3,245116919.3,5366103638,5360380081
537,广宇发展,11.74,1.032702238,29.87630823,34.55985735,1.31303108,0.022739743,6.22646419,6.26130039,电力行业,0.125955788,1862520720,1.41,30.39183422,52.31066238,73.24760108,8.941144,54.50703594,2330,234595264.5,873727134.5,21865993253,21865993253
538,云南白药,56.93,-0.818815331,28.37797305,34.08566943,2.55551434,3.567732276,2.72267961,24.86844546,中药,0.844799374,1796862549,3.87,14.41795276,26.8224697,66.0149913,22.2773158,27.42011475,1685,1517988357,10512750996,1.02295E+11,95903975132
539,粤电力A,5.97,2.577319588,-12.70641718,-10.43444272,1.54632176,-4.277372855,0.5770508,13.06598865,电力行业,0.016842802,5250283986,0.44,0.649441396,78.96873771,119.7085193,3.8607748,7.581199886,8861,88429494,13046268148,31344195396,15246858813
540,*ST中天,0.51,-5.555555556,-0.21301208,-0.22259951,-0.59460103,0.000892366,0.42025829,0.86937363,房地产开发,-0.241323532,7005254679,-16.15,-255.3624529,107.7298839,-74.61495009,-0.857718,-13.21564513,-53,-1690532800,5487881624,3572679886,3556528617
541,佛山照明,5.34,0.37593985,31.04099565,31.56785319,1.38858442,-1.766751846,0.8168228,6.08908795,家电行业,0.048621003,1361994647,1.27,4.162466754,42.63536916,6.275725299,3.845643,17.34394175,2746,66221546.43,2193613607,7273051415,5641715607
543,皖能电力,5.75,1.410934744,31.53293824,30.65939359,1.01631828,-0.22132334,0.54938233,5.28834002,电力行业,0.055507504,2266863331,0.99,2.852235722,63.64677149,-8.558841319,5.6576765,4.550855515,2590,125827924.5,5806365093,13034464153,13034464153
544,中原环保,7.75,-0.513478819,16.46416044,17.62453934,1.10450239,-1.102424268,1.23935325,-3.19552437,公用事业,0.163074205,974684488,2.35,15.90230803,72.78217351,23.46381242,7.0167345,37.20472464,1188,158945897.5,1050283997,7553804782,7553804782
545,金浦钛业,3.19,1.592356688,-13.00242887,-21.57578268,2.14584652,0.009960997,1.33101244,23.74532014,化学原料,-0.062644865,986833096,-3.59,-10.41042473,45.97479841,-279.7920279,1.4865928,-3.856284141,-1273,-61820026.26,593960536.7,3147997576,3143435876
546,金圆股份,8.83,0.799086758,-32.6594794,-32.73692748,1.42210262,0.017273616,1.28087053,11.25829056,环保行业,-0.019049886,780781962,-0.31,-5.937623858,26.60064117,-3.474274918,6.2091159,-5.406335613,-11588,-14873807.25,770308733.6,6894304724,6282812531
547,航天发展,9.79,-1.509054326,-69.6037904,451.2461204,1.77780092,7.992124895,5.2318323,-372.6666014,通信设备,-0.072100423,1598468269,-1.36,-25.28687687,29.33877723,-179.8911582,5.5068033,16.07139259,-3395,-115250238.6,542469136.8,15649004354,15549953314
548,湖南投资,5.08,0.793650794,55.13246833,72.5402125,1.34891182,-1.814960152,5.640109,3.22016716,铁路公路,0.03858006,499215811,1.03,17.66938733,47.42801703,134.2661872,3.7659986,48.67186671,3292,19259776.02,109000814,2536016320,2535879160
550,江铃汽车,15.01,-0.265780731,14.33567173,14.15972233,1.37450313,0.214771634,0.42629347,28.71360938,汽车整车,0.211705253,863214000,1.96,2.070682727,64.66632971,-5.789780263,10.9203098,13.38143443,1773,182746938,7525930457,12956842140,7782132032
551,创元科技,9.49,-0.31512605,23.31808388,23.38722704,1.65803658,0.383965851,0.90001746,8.26406598,环保行业,0.095151534,403984805,1.67,6.00073108,48.39992454,1.280721917,5.7236373,21.91642849,2493,38439773.91,1079451537,3833815799,3796763043
552,甘肃能化,3.51,1.445086705,5.71258875,5.10727226,1.18086908,0.005013941,1.32779878,3.551458,煤炭行业,0.207813895,4611047544,7.12,30.43575682,47.25408715,-25.94914893,2.9723871,47.98379787,422,958239752,3156906244,16184776879,8791166705
553,安道麦A,8.85,2.549246813,77.80339807,33.8351471,0.89868968,0.413233591,0.55761995,-136.9321618,农药兽药,0.035742373,2329811766,0.36,0.967101388,61.12030773,-80.5278591,9.8476707,24.59468449,6190,83273000,8610576000,20618834129,19267047030
554,泰山石油,5.69,1.245551601,193.7406425,291.8756998,2.90481324,17.54026376,0.87157808,27.02477464,石油行业,0.015782973,480793318,0.81,0.933257996,51.92103822,167.1271302,1.9588178,7.694873375,9013,7588347.97,816303567.3,2735713979,2063465328
555,神州信息,12.3,-1.521216974,64.7746795,58.58704698,1.9867744,-2.078451568,1.00515511,-40.0755915,互联网服务,0.011611238,983653713,0.19,0.214893568,44.76252857,-63.33244042,6.1909394,15.38961237,26483,11421437.36,1962258501,12098940670,12054818725
557,西部创业,5.94,1.538461538,35.16109737,36.40179909,1.52390087,6.976277769,4.96325257,10.33094484,物流行业,0.054404414,1458374735,1.41,21.00732749,8.253391634,11.83633824,3.8978913,28.5306366,2730,79342022.17,377687367.5,8662745926,8660022216
558,莱茵体育,3.09,3.344481605,-186.4500255,-110.1533862,3.64623768,-3.861153181,22.19878989,30.53391225,房地产开发,0.004966719,1289223949,1.1,14.24557901,39.73310201,176.2671198,0.8474489,47.84032916,15554,6403213.62,83839318.93,3983702002,3981840423
559,万向钱潮,5.25,0.382409178,21.43656503,21.43740838,1.93650144,1.167361261,1.26391619,16.70587353,汽车零部件,0.078740208,3303791344,2.95,7.460904194,54.20194432,0.012237548,2.4410747,14.99865346,1667,260141218.3,3528586966,17344904556,14453447526
560,我爱我家,3.07,0.986842105,-558.4763124,-23.63343216,0.69839851,3.401579183,0.63748266,2.55865872,房地产服务,0.021975364,2355500851,0.5,1.753187761,68.17393825,121.4543948,4.3957711,14.47926321,3493,51762988.23,3149475668,7231387613,6906918705
561,烽火电子,8.97,1.355932203,47.61641371,55.53110887,3.03958892,-4.484623507,3.22597845,336.1296852,通信设备,-0.031219788,604692321,-1.05,-9.93304281,53.10661259,46.23685747,2.9510569,40.94457454,-7183,-18878365.82,240611512.7,5424090119,5400179373
563,陕国投A,3.5,0,17.96947261,21.35953017,1.08138718,1.130908593,8.12260713,-11.82162484,多元金融,0.065326238,5113970358,2.04,55.32738707,26.45948095,89.83152807,3.2365836,0,1339,334076443.1,603817495.8,17898896253,13874044961
564,ST大集,1.33,-0.746268657,-24.69660472,-27.40727554,2.26548165,0.059030167,18.06204944,1046.078411,商业百货,-0.004696732,19163777335,-0.8,-25.67903999,57.69384449,-846.0287033,0.5870716,42.16757989,-7079,-90007119.05,367897182.4,25487823856,20191216983
565,渝三峡A,5.64,0.534759358,-158.6566661,46.6287261,1.90724436,9.6525728,5.06796852,111.1068318,化学制品,-0.039966165,433592220,-1.34,-15.31859562,18.20760942,-134.2946007,2.957146,25.71038265,-3528,-17329018.1,113124065.2,2445460121,2445460121
566,海南海药,5.08,2.419354839,200.6337862,626.7419503,3.03959718,-213.3356079,3.83074378,68.83368747,化学制药,0.003599388,1297365126,0.22,0.105695045,69.60894602,126.4369945,1.6712741,39.24405878,35284,4669720.32,495029847.7,6590614840,5920178614
567,海德股份,18.3,0.937672366,22.24282104,24.29886569,3.18170957,0.267440474,14.58236611,-2143.047651,多元金融,0.206554933,929651442,3.66,63.17910356,32.87199582,50.83702896,5.7516249,92.82112518,2215,192024091.3,304687257.5,17012621389,16975638608
568,泸州老窖,215.99,-0.812821455,28.38108406,30.67273342,8.38552208,0.894637456,12.03306402,36.79827327,酿酒行业,2.522180353,1471987769,10.3,48.90679404,34.78777459,29.10497173,25.7574899,88.08842303,2141,3712618631,7610153819,3.17935E+11,3.16318E+11
570,苏常柴A,5,1.01010101,26.79031312,46.01254326,1.04182909,-1.819783241,1.59700369,10.34607148,汽车零部件,0.033916461,705692507,0.73,3.673571033,35.44091807,176.9916295,4.7992517,13.23502264,3686,23934592.54,703102297.7,3528462535,2494371630
571,ST大洲,2.33,1.746724891,-20.4980999,-50.34015762,5.21163169,-0.041515103,1.50021398,5.07433268,煤炭行业,-0.024106413,814064000,-5.38,1.740347081,65.98701941,-155.7018974,0.4470769,36.60249338,-2416,-19624163.07,304724254,1896769120,1896700618
572,海马汽车,4.64,-0.429184549,-4.87430241,-4.84698249,3.72557396,-0.000179906,2.79704422,16.87073855,汽车整车,-0.031679345,1644636426,-2.51,-3.278453536,54.59536192,14.48389235,1.2454457,7.804292664,-3662,-52101004.43,1036025331,7631113017,7619600239
573,粤宏远A,3.65,1.388888889,41.40931568,56.06764413,1.4005566,-0.758687871,2.5533085,-47.30577886,房地产开发,0.013174332,638280604,0.51,8.013046291,36.32753335,233.4765166,2.6061067,15.38424659,6926,8408920.72,90822905.24,2329724205,2310194591
576,甘化科工,10.3,0.782778865,39.42443028,38.18085896,2.56396495,0.00833925,10.35981295,-44.65174556,综合行业,0.048461041,442631734,1.21,25.17904454,9.51474388,-14.93645522,4.0172156,67.99740844,5314,21450394.62,84905860.32,4559106860,4423572199
581,威孚高科,16.62,-0.419412822,-89.53451929,141.0188791,0.92819169,13.52493525,1.45047419,-13.59191248,汽车零部件,0.411412085,1008173293,2.32,13.52751425,34.96163965,-42.45142722,17.905784,14.38239189,1010,414774676.4,3144363324,16755840130,13698228215
582,北部湾港,8.7,-0.343642612,14.77683635,14.8360372,1.18730904,14.24048889,2.37163417,6.39142063,航运港口,0.134261475,1772002429,1.83,17.35495009,49.1012559,1.780996627,7.1544941,35.16984921,1620,237911659.2,1513986708,15416421132,12264112679
584,ST工智,5.03,-4.914933837,-5.38481129,-5.15155547,3.68253071,0.272658447,1.95642987,-78.33330249,专用设备,0.001380467,760937577,0.1,0.01943835,75.32016556,103.374005,1.3659085,13.86456675,91092,1050449.08,331058184.5,3827516012,3752260226
586,汇源通信,12.14,7.528786537,120.7163234,128.999364,7.3765337,-4.896240003,4.95290992,184.3915877,通信设备,0.026244705,193440000,1.61,5.171012567,41.07304056,32.63377764,1.6457594,33.17319879,11564,5076775.73,103317071.7,2348361600,2348361600
589,贵州轮胎,5.62,-0.881834215,13.85727587,15.03620697,1.04194948,0.765414339,0.75190483,-114.9242164,橡胶制品,0.080843343,1147214512,1.44,4.729742365,59.65104933,64.8360419,5.3937356,17.664261,1738,92744656.79,1997872979,6447345557,6259491437
590,启迪药业,8.44,-0.588928151,165.2776305,111.3828738,2.86664529,-2.253305542,5.6087104,95.67346123,中药,0.027497246,239471267,0.94,6.530156345,38.91601371,-47.32965999,2.944208,53.28056901,7673,6584800.39,101199883.5,2021137493,2020335356
591,太阳能,7.07,-0.141242938,18.26260029,19.93325566,1.24245068,0.869026665,2.89485988,4.72658828,电力行业,0.099493574,3909227441,1.76,22.79568448,51.69036562,48.39321045,5.6903667,40.4711212,1776,388943009.3,1707422674,27638238008,25417815263
592,平潭发展,2.41,0.836820084,-20.1473289,-20.28640027,1.96887857,-0.927493902,3.99608348,22.79962451,农牧饲渔,-0.00159009,1931780892,-0.13,-1.733884095,44.63331007,-106.4904109,1.224047,4.475905062,-37891,-3071705.47,260151029.3,4655591950,4612587965
593,德龙汇能,6.95,3.115727003,50.15330049,51.6172617,2.27964933,-10.7146893,1.67083456,13.81710691,燃气,0.010503739,358631009,0.34,0.54352867,50.95678757,59.78934411,3.0487145,11.70723599,16542,3766966.5,385058589.5,2492485513,2491271417
595,宝塔实业,5.48,1.293900185,-66.03140954,-69.46221729,9.61997551,-2.440652096,24.29866149,-82.36822908,通用设备,-0.015666511,1138656366,-2.71,-34.12762245,41.71419126,-35.4354325,0.569648,-6.56471051,-8745,-17838772.65,51924685.71,6239836886,6236787803
596,古井贡酒,285.59,0.27738764,41.77026148,48.02924678,7.52122098,1.066381622,8.37612717,44.26625004,酿酒行业,2.969550075,528600000,8.13,24.25589887,42.41531028,42.86589154,37.9712284,79.67271607,2404,1569704170,6584074880,1.50963E+11,1.16692E+11
597,东北制药,5.64,-0.17699115,22.99072393,23.1034961,1.73176077,0.052218297,0.91827249,8.42180331,化学制药,0.048838692,1434316265,1.51,3.112660428,65.96349743,2.513433676,3.1568009,43.95051337,2887,70050130.06,2354060515,8089543735,7538732739
598,兴蓉环境,5.71,-0.34904014,10.37064809,10.53734265,1.12439659,1.265692995,2.19406921,5.12838115,公用事业,0.126897263,2985566321,2.53,24.57229445,58.45435097,7.369703682,5.0782794,42.17569702,1125,378860193.6,1581689623,17047583693,16950570793
599,青岛双星,4.26,1.913875598,-6.25050372,-5.78061049,1.55608135,0.074575302,0.8545708,10.94060441,橡胶制品,-0.123570987,816792487,-4.36,-10.79149766,77.9864385,30.95524461,2.7376461,2.913083835,-862,-100931853.9,1074539367,3479535995,3479272279
600,建投能源,6.53,7.224958949,-108.6486359,113.5982418,1.2138905,11.94452982,0.64179347,5.42607921,电力行业,-0.078723543,1791626376,-1.46,-3.958663872,68.95200542,-302.5733941,5.3793979,6.199966138,-2074,-141043175.5,5351108359,11699320235,7117988143
601,韶能股份,4.54,1.113585746,-35.42499315,-66.06191432,1.08708277,-0.016888132,1.26399714,8.93725235,电力行业,-0.029935818,1080551669,-0.71,-3.562382504,63.75236605,-201.4812117,4.1763149,12.46364454,-3791,-32347198.31,920119475.8,4905704577,4902658659
603,盛达资源,14.58,-3.82585752,29.09837263,27.59082201,3.36052221,-2.373082845,5.21563778,23.21270977,有色金属,0.02356801,689969346,0.58,3.134909676,32.58064313,-53.73892004,4.3386114,26.59689431,15466,16261204.69,280875465.4,10059753065,8584845703
605,渤海股份,6.43,1.25984252,115.546415,145.3209285,1.07114096,1.066323293,1.28265237,24.99155468,公用事业,0.038759723,352658600,0.65,4.231767499,67.89056303,41.67608193,6.0029448,18.82782254,4147,13668949.57,569260842.8,2267594798,2171048914
